steamId,price,copiesSold,publisherClass,reviewScore,aiContent
1229490,24.99,2026299,AA,Overwhelmingly Positive,
2231380,59.99,2020502,AAA,Mostly Positive,
1290000,24.99,2018575,AA,Overwhelmingly Positive,
212070,0.0,2014251,AA,Mostly Positive,
2225070,0.0,2009643,AAA,Mostly Positive,
633230,19.99,1998247,AAA,Very Positive,
1119730,24.99,1995476,Indie,Very Positive,
312530,12.99,1988404,Indie,Overwhelmingly Positive,
461040,0.0,1988376,Indie,Mostly Positive,
325610,44.99,1983549,AAA,Very Positive,
699130,29.99,1977533,Indie,Very Positive,
12220,0.0,1975669,AAA,Mostly Positive,
24010,29.99,1973781,Indie,Mostly Positive,
1280770,0.0,1973430,Indie,Very Positive,
845070,0.0,1969854,AA,Very Positive,
1173370,0.0,1968239,Indie,Very Positive,
500,9.99,1960950,AAA,Overwhelmingly Positive,
250400,14.99,1960198,AA,Very Positive,
249130,19.99,1957333,AA,Overwhelmingly Positive,
41700,19.99,1952768,AA,Overwhelmingly Positive,
371660,29.99,1952237,AAA,Very Positive,
317360,0.0,1948194,Hobbyist,Very Positive,
246900,12.99,1948071,Indie,Very Positive,
1145350,29.99,1947839,AA,Overwhelmingly Positive,
270550,0.0,1943502,Indie,Very Positive,
1343370,0.0,1933172,AA,Very Positive,
24200,0.0,1931760,Indie,Very Positive,
1451940,15.99,1930952,Indie,Overwhelmingly Positive,
505460,29.99,1930755,Indie,Very Positive,
274940,19.99,1928149,Indie,Very Positive,
1162520,13.99,1923901,Indie,Mixed,
280790,24.99,1917664,Indie,Mostly Positive,
414700,29.99,1917210,AA,Very Positive,
445980,15.99,1915552,Indie,Very Positive,
417860,0.0,1914512,Indie,Very Positive,
865360,12.99,1906665,Indie,Very Positive,
1282730,14.99,1906483,AA,Very Positive,
334230,4.99,1905882,Indie,Very Positive,
568220,24.99,1903468,AA,Very Positive,
1283700,0.0,1901002,Indie,Very Positive,
232770,0.0,1898588,Indie,Very Positive,
666220,0.0,1896193,Hobbyist,Very Positive,
1286680,59.99,1894000,AAA,Mostly Positive,
1022450,0.0,1887494,Indie,Very Positive,
1178830,19.99,1883978,Indie,Very Positive,
1227890,19.99,1883873,AA,Very Positive,
412220,0.0,1882274,Hobbyist,Very Positive,
751780,19.99,1875741,AA,Very Positive,
237930,19.99,1875563,AA,Very Positive,
460950,14.99,1869275,AA,Overwhelmingly Positive,
2084050,0.0,1862747,Indie,Very Positive,
464920,29.99,1853815,AAA,Very Positive,
1190000,24.99,1851186,AA,Overwhelmingly Positive,
47810,29.99,1846651,AAA,Very Positive,
297000,14.99,1835495,AA,Mostly Positive,
314160,24.99,1834987,AAA,Very Positive,
208580,9.99,1831087,AA,Very Positive,
7940,19.99,1830307,AAA,Very Positive,
368500,29.99,1824435,AAA,Very Positive,
7670,19.99,1819312,AAA,Very Positive,
220440,29.99,1818073,AA,Very Positive,
241600,14.99,1817268,Indie,Very Positive,
39120,0.0,1816562,AA,Mostly Positive,
39000,0.0,1816527,Hobbyist,Very Positive,
1213210,19.99,1812697,AAA,Very Positive,
915320,0.0,1805249,Indie,Mostly Positive,
1782380,0.0,1803573,Hobbyist,Very Positive,
752590,39.99,1802583,AAA,Very Positive,
298630,17.99,1799907,AA,Very Positive,
517630,0.0,1787455,AA,Mixed,
232890,39.99,1787225,Indie,Mostly Positive,
1922560,29.99,1783880,AAA,Very Positive,
851850,59.99,1779671,AA,Very Positive,
434570,0.99,1778018,Indie,Overwhelmingly Positive,
71340,0.0,1777305,AAA,Very Positive,
201270,29.99,1775387,AAA,Very Positive,
2054970,69.99,1769730,AAA,Mixed,
2321470,12.99,1768542,Indie,Very Positive,
460790,19.99,1767532,AAA,Very Positive,
1244460,59.99,1767021,AA,Very Positive,
291650,29.99,1761365,AAA,Very Positive,
1273710,0.0,1759845,Indie,Mostly Positive,
787480,29.99,1758727,AAA,Overwhelmingly Positive,
1888160,59.99,1751051,AAA,Very Positive,
629730,29.99,1747360,Indie,Overwhelmingly Positive,
1149460,34.99,1746466,Indie,Mostly Positive,
48000,9.99,1744116,Indie,Very Positive,
949230,49.99,1736365,AAA,Mixed,
459820,0.0,1727889,Indie,Very Positive,
70000,9.99,1722751,Indie,Very Positive,
1017180,15.99,1720771,Indie,Very Positive,
794260,39.99,1710466,AA,Mostly Positive,
410900,14.99,1708685,Indie,Very Positive,
3103840,0.0,1706854,Indie,Overwhelmingly Positive,
493490,24.99,1704748,Indie,Very Positive,
860510,29.99,1699886,AA,Very Positive,
374040,19.99,1692248,AA,Very Positive,
1325200,49.99,1691724,AA,Very Positive,
206500,0.0,1687167,Indie,Very Positive,
1250410,59.99,1682602,AAA,Mostly Positive,
1966900,4.99,1680532,Indie,Very Positive,
939960,39.99,1679298,AAA,Mostly Positive,
1846380,69.99,1677743,AAA,Mixed,
955050,7.99,1677103,Indie,Very Positive,
424280,0.0,1676136,Indie,Overwhelmingly Positive,
480430,0.0,1672085,AA,Very Positive,
238430,9.99,1670305,Indie,Mostly Positive,
392110,39.99,1669563,AAA,Very Positive,
356670,0.0,1668532,Indie,Very Positive,
301640,44.99,1662795,AA,Very Positive,
225080,14.99,1659315,AA,Very Positive,
447020,14.99,1654247,Indie,Very Positive,
48190,19.99,1649804,AAA,Very Positive,
257510,29.99,1646926,AA,Overwhelmingly Positive,
610080,0.0,1642430,Indie,Very Positive,
569480,14.99,1642050,Indie,Very Positive,
1562430,24.99,1639010,AA,Overwhelmingly Positive,
424370,29.99,1637776,Indie,Mixed,
589870,0.0,1636106,Indie,Overwhelmingly Positive,
657200,2.99,1635975,Indie,Very Positive,
880940,14.99,1635140,Indie,Very Positive,
2215430,59.99,1629464,AAA,Very Positive,
383120,19.99,1629193,Indie,Mostly Positive,
324810,0.0,1627059,Hobbyist,Mostly Positive,
1384160,39.99,1626527,AA,Very Positive,
348250,0.0,1620820,Hobbyist,Very Positive,
265550,29.99,1618780,AA,Mostly Positive,
4920,4.99,1617601,AA,Very Positive,
47780,19.99,1617409,AAA,Very Positive,
245620,19.99,1614698,Indie,Mostly Positive,
1180320,0.0,1613753,Indie,Overwhelmingly Negative,
17460,29.99,1613295,AAA,Very Positive,
6860,9.99,1610817,Indie,Very Positive,
1184370,19.99,1610046,Indie,Very Positive,
442080,0.0,1608672,Indie,Mixed,
2641470,0.0,1606520,Indie,Mixed,
65980,39.99,1606001,AAA,Mixed,
215080,0.0,1601131,Indie,Mostly Positive,
457330,0.0,1589112,Hobbyist,Mixed,
680420,19.99,1585653,AA,Mixed,
2141910,0.0,1585278,Indie,Mixed,
224760,9.99,1585021,Indie,Very Positive,
900883,19.99,1584060,AAA,Overwhelmingly Positive,
9200,9.99,1579465,AAA,Mostly Positive,
19900,9.99,1578059,AAA,Mostly Positive,
236430,39.99,1576779,AA,Very Positive,
1222730,39.99,1575544,AAA,Mixed,
1888930,59.99,1575305,AAA,Mostly Positive,
1262580,29.99,1574142,AAA,Very Positive,
1284190,23.99,1569160,Indie,Overwhelmingly Positive,
39140,11.99,1565327,AA,Very Positive,
45760,29.99,1561739,AA,Very Positive,
233270,14.99,1561325,AAA,Very Positive,
320300,19.99,1559800,AA,Very Positive,
15100,19.99,1558210,AAA,Very Positive,
881020,59.99,1557489,AA,Very Positive,
488790,29.99,1545649,AAA,Very Positive,
641990,26.99,1544844,AA,Very Positive,
242860,19.99,1543936,Indie,Very Positive,
485510,49.99,1542091,AA,Very Positive,
1169040,14.99,1530381,Indie,Very Positive,
1062090,34.99,1522627,Indie,Overwhelmingly Positive,
2280,9.99,1521355,Indie,Overwhelmingly Positive,
1974050,0.0,1519573,AA,Mostly Positive,
668630,1.99,1516513,Indie,Very Positive,
10680,14.99,1514011,AAA,Very Positive,
1669980,10.99,1510086,Indie,Overwhelmingly Positive,
265300,29.99,1509563,AA,Mixed,
350080,19.99,1507892,AAA,Very Positive,
1359090,18.99,1506102,Indie,Very Positive,
578310,0.0,1504636,Indie,Very Positive,
298240,0.0,1504148,Indie,Mixed,
1189490,14.99,1502635,Indie,Very Positive,
2167580,0.0,1502027,AA,Mostly Positive,
1455840,13.99,1499204,Indie,Overwhelmingly Positive,
529340,49.99,1499153,AAA,Mixed,
1201240,0.0,1493229,Indie,Very Positive,
1774580,69.99,1493213,AAA,Mixed,
1206560,19.99,1490763,Indie,Overwhelmingly Positive,
235600,29.99,1487509,AAA,Very Positive,
221640,2.99,1484062,Indie,Overwhelmingly Positive,
24800,0.0,1481129,AAA,Very Positive,
1973530,0.0,1480593,AA,Very Positive,
492720,39.99,1478844,AA,Very Positive,
985810,0.0,1478217,Indie,Mixed,
1817190,49.99,1477884,AAA,Very Positive,
12900,9.99,1475701,Hobbyist,Overwhelmingly Positive,
230230,0.0,1474137,AAA,Very Positive,
2051620,0.0,1472257,AA,Very Positive,
2012840,0.0,1470964,Hobbyist,Mixed,
212480,19.99,1469804,AAA,Very Positive,
374280,0.0,1457219,Hobbyist,Mixed,
250320,14.99,1455596,Indie,Overwhelmingly Positive,
383080,0.0,1454890,Indie,Very Positive,
1462040,39.99,1452967,AA,Very Positive,
304240,19.99,1451717,AAA,Very Positive,
2344520,49.99,1451368,AA,Mixed,
6000,9.99,1449249,AA,Overwhelmingly Positive,
201870,19.99,1448371,AAA,Very Positive,
287450,19.99,1444708,AAA,Overwhelmingly Positive,
261030,14.99,1444514,AA,Overwhelmingly Positive,
942970,6.99,1439773,Indie,Overwhelmingly Positive,
474960,39.99,1439213,AAA,Very Positive,
1533390,19.99,1437336,Indie,Very Positive,
1693980,59.99,1435414,AAA,Very Positive,
636480,17.99,1435162,Indie,Overwhelmingly Positive,
2098350,0.0,1430999,Indie,Very Positive,
501300,19.99,1430854,AA,Overwhelmingly Positive,
1049800,0.0,1430197,Indie,Mostly Positive,
2990,9.99,1427868,Indie,Overwhelmingly Positive,
1102190,24.99,1426293,AA,Overwhelmingly Positive,
1135690,19.99,1425536,AA,Very Positive,
206480,0.0,1424376,Indie,Mostly Positive,
2338770,59.99,1424039,AAA,Mostly Negative,
307950,0.0,1421228,Indie,Mostly Positive,
1282270,0.0,1420898,Indie,Mostly Positive,
622650,19.99,1420220,Indie,Very Positive,
678800,0.0,1418557,AA,Very Positive,
6910,6.99,1417648,AA,Overwhelmingly Positive,
230290,29.99,1416538,Indie,Overwhelmingly Positive,
668580,59.99,1410827,AAA,Very Positive,
288160,4.99,1409048,Indie,Overwhelmingly Positive,
204450,14.99,1407143,Indie,Overwhelmingly Positive,
1515210,5.99,1405800,Indie,Overwhelmingly Positive,
270150,14.99,1403332,Indie,Very Positive,
22300,9.99,1403260,AAA,Very Positive,
1727650,0.0,1400288,Hobbyist,Overwhelmingly Positive,
302670,14.99,1400081,Indie,Very Positive,
19680,9.99,1398384,AAA,Very Positive,
200260,19.99,1397218,AA,Overwhelmingly Positive,
391720,19.99,1397120,Indie,Very Positive,
1929610,14.99,1396699,Indie,Very Positive,
640820,19.99,1395856,Indie,Mostly Positive,
287290,19.99,1395460,AAA,Mostly Positive,
1790600,69.99,1391282,AAA,Very Positive,
2622000,0.0,1390066,Indie,Mixed,
233130,29.99,1387843,AA,Very Positive,
228280,19.99,1386462,Indie,Very Positive,
237310,0.0,1384023,Indie,Mostly Positive,
1522820,29.99,1383107,Indie,Very Positive,
312520,24.99,1374909,Indie,Very Positive,
32430,19.99,1374226,AA,Mostly Positive,
1377580,0.0,1369019,Indie,Mostly Positive,
333600,9.99,1367541,Indie,Overwhelmingly Positive,
704850,19.99,1366960,AA,Very Positive,
1275350,0.0,1365391,AA,Very Positive,
1657630,29.99,1362156,AA,Very Positive,
1066780,39.99,1357157,AA,Very Positive,
1222690,39.99,1357138,AAA,Mostly Positive,
1149620,19.99,1357123,Indie,Very Positive,
692850,39.99,1356752,AA,Very Positive,
282140,29.99,1355349,Indie,Overwhelmingly Positive,
834910,29.99,1355304,Indie,Mixed,
1049410,19.99,1354688,Indie,Overwhelmingly Positive,
2208920,59.99,1346985,AAA,Mixed,
204340,9.99,1346487,AA,Very Positive,
288470,34.99,1344977,AAA,Very Positive,
2290180,39.99,1340696,AA,Very Positive,
1291340,5.99,1340017,AA,Overwhelmingly Positive,
213610,9.99,1335969,AAA,Very Positive,
413410,19.99,1334478,AA,Overwhelmingly Positive,
2296990,3.99,1334129,Indie,Very Positive,
2289970,0.0,1333421,Indie,Very Positive,
408900,0.0,1329939,Indie,Very Positive,
299740,29.99,1328320,Indie,Mixed,
253230,29.99,1325966,Indie,Overwhelmingly Positive,
1397920,0.0,1325347,Indie,Very Positive,
3146520,4.99,1321777,Indie,Overwhelmingly Positive,
638230,14.99,1320898,AA,Very Positive,
673750,14.99,1314676,Indie,Very Positive,
924140,2.99,1313701,Indie,Very Positive,
368070,19.99,1312004,AA,Mixed,
1124300,49.99,1311883,AAA,Mixed,
393420,24.99,1311773,Indie,Mostly Positive,
745920,44.99,1310856,AA,Very Positive,
1671340,0.0,1308189,Indie,Very Positive,
2369390,59.99,1305202,AAA,Mostly Positive,
2138710,39.99,1304368,Indie,Very Positive,
1749630,0.0,1300903,Indie,Very Positive,
930210,19.99,1300801,Indie,Very Positive,
287980,9.99,1298901,Indie,Overwhelmingly Positive,
209160,59.99,1297601,AAA,Mixed,
219890,19.99,1295238,Indie,Overwhelmingly Positive,
239350,14.99,1293032,Indie,Very Positive,
1336490,29.99,1289143,AA,Overwhelmingly Positive,
217200,14.99,1287976,Indie,Very Positive,
359870,29.99,1281147,AA,Very Positive,
731490,39.99,1280887,AAA,Very Positive,
1150690,19.99,1280799,Indie,Overwhelmingly Positive,
1252330,59.99,1279775,AAA,Mostly Positive,
1127500,9.99,1277244,Indie,Overwhelmingly Positive,
55150,39.99,1274815,AA,Very Positive,
360170,14.99,1274079,AA,Mixed,
1637320,17.99,1269270,AA,Very Positive,
1371580,29.99,1268150,Indie,Mixed,
1178490,12.99,1266596,Indie,Very Positive,
1089980,14.99,1263670,AA,Overwhelmingly Positive,
1104450,0.0,1260326,Indie,Very Positive,
641320,19.99,1258560,Indie,Very Positive,
32470,19.99,1258115,AA,Overwhelmingly Positive,
895400,24.99,1257049,Indie,Mostly Positive,
282440,9.99,1255551,AAA,Very Positive,
242700,19.99,1249937,AA,Very Positive,
2780980,9.99,1249085,Indie,Very Positive,
2772560,0.0,1244404,Indie,Very Positive,
1307550,24.99,1243687,AA,Mostly Positive,
384180,0.0,1242075,AA,Very Positive,
319830,0.0,1240737,Indie,Mostly Positive,
2252570,59.99,1239255,AAA,Very Positive,
332800,7.99,1239031,Indie,Very Positive,
578650,29.99,1236351,AA,Very Positive,
251060,29.99,1236269,Indie,Very Positive,
292730,59.99,1235648,AAA,Mixed,
394310,9.99,1232921,AA,Very Positive,
311730,0.0,1231853,AA,Mixed,
826630,29.99,1231799,AA,Mostly Positive,
386940,14.99,1231710,Indie,Overwhelmingly Positive,
756800,29.99,1230803,AA,Overwhelmingly Positive,
244160,34.99,1229756,AA,Very Positive,
342200,0.0,1228378,Indie,Very Positive,
2141730,7.99,1227448,Indie,Very Positive,
1126320,13.99,1227328,Indie,Overwhelmingly Positive,
537180,0.0,1226199,Indie,Mixed,
2218750,6.66,1226165,Indie,Overwhelmingly Positive,
823500,29.99,1225631,Indie,Very Positive,
554620,16.99,1225600,AA,Very Positive,
1062520,19.99,1223661,AAA,Very Positive,
427410,24.99,1221741,AA,Overwhelmingly Positive,
382490,0.0,1217096,Indie,Very Positive,
241540,0.0,1216724,AAA,Very Positive,
418240,39.99,1215115,AA,Overwhelmingly Positive,
960990,19.99,1215080,AA,Very Positive,
690640,29.99,1212580,Indie,Very Positive,
1891700,0.0,1212436,Indie,Very Positive,
113420,0.0,1210413,Indie,Mixed,
1449690,49.99,1209972,AA,Overwhelmingly Positive,
47410,0.0,1208395,Indie,Mixed,
1029690,49.99,1208050,AA,Very Positive,
466910,0.0,1207422,Indie,Very Positive,
1235140,19.99,1207307,AAA,Very Positive,
242720,0.0,1203878,Indie,Mixed,
1262240,29.99,1200865,AAA,Mostly Positive,
1262560,19.99,1200177,AAA,Mostly Positive,
2239150,12.99,1198338,Indie,Overwhelmingly Positive,
2001120,49.99,1196932,AAA,Overwhelmingly Positive,
1341290,17.99,1195422,Indie,Very Positive,
385800,2.99,1194800,Indie,Very Positive,
33930,19.99,1193060,AAA,Very Positive,
2878980,69.99,1191191,AAA,Mixed,
637090,39.99,1190556,AAA,Very Positive,
17500,0.0,1189689,Hobbyist,Very Positive,
274520,14.99,1185416,Indie,Overwhelmingly Positive,
409720,19.99,1185359,AAA,Mostly Positive,
24790,0.0,1185322,AAA,Very Positive,
329110,0.0,1184651,AA,Mostly Positive,
2300320,49.99,1184027,AA,Very Positive,
236090,14.99,1183632,AAA,Overwhelmingly Positive,
210970,39.99,1183493,Indie,Very Positive,
258970,19.99,1183471,AA,Very Positive,
2080690,19.99,1181588,Indie,Very Positive,
368360,8.99,1181027,Indie,Very Positive,
35140,19.99,1180822,AA,Overwhelmingly Positive,
557340,19.99,1179701,AA,Overwhelmingly Positive,
215530,14.99,1174577,Indie,Very Positive,
1527950,34.99,1173238,AA,Very Positive,
590380,14.99,1172619,Indie,Overwhelmingly Positive,
300,9.99,1172320,AAA,Very Positive,
214340,9.99,1171610,AA,Very Positive,
673950,19.99,1171578,Indie,Very Positive,
462930,0.0,1168193,Indie,Mixed,
1147690,0.0,1166186,Indie,Overwhelmingly Positive,
1272080,29.99,1165454,AAA,Mixed,
1088850,59.99,1164471,AA,Very Positive,
2064650,0.0,1159899,Indie,Mostly Positive,
40700,19.99,1158081,Indie,Overwhelmingly Positive,
207230,0.0,1157899,Hobbyist,Mostly Positive,
955900,24.99,1157308,Indie,Very Positive,
1281800,0.0,1156884,Indie,Overwhelmingly Positive,
943700,0.0,1156646,Hobbyist,Overwhelmingly Positive,
42960,19.99,1154305,AAA,Very Positive,
2221490,29.99,1152359,AAA,Mostly Positive,
1071870,14.99,1151251,Indie,Very Positive,
96100,1.99,1150876,Indie,Very Positive,
1453490,0.0,1150839,Indie,Very Positive,
1338770,39.99,1148137,AA,Very Positive,
973580,29.99,1147323,AA,Mostly Positive,
619910,0.0,1146329,Hobbyist,Mostly Positive,
1478220,0.0,1143893,Indie,Very Positive,
1046030,4.99,1142459,Indie,Overwhelmingly Positive,
447530,14.99,1141905,Indie,Overwhelmingly Positive,
611790,24.99,1138530,Indie,Very Positive,
1302240,9.99,1137981,Indie,Very Positive,
386070,29.99,1137947,Indie,Very Positive,
1874880,39.99,1137618,AAA,Mostly Positive,
385770,0.0,1136337,Hobbyist,Very Positive,
2427700,12.99,1135001,Indie,Very Positive,
1337520,14.99,1133976,AA,Very Positive,
21130,19.99,1132726,AA,Very Positive,
65540,19.99,1132605,AA,Very Positive,
2273430,19.99,1130886,Indie,Overwhelmingly Positive,
228300,29.99,1130732,AA,Very Positive,
346330,0.0,1128895,Hobbyist,Mostly Positive,
1318690,9.99,1125881,Indie,Overwhelmingly Positive,
1659420,49.99,1125810,AAA,Very Positive,
233290,19.99,1125394,AA,Very Positive,
611670,59.99,1124455,AAA,Mostly Positive,
1350650,13.99,1122935,Indie,Overwhelmingly Positive,
1030830,29.99,1121856,AAA,Mostly Positive,
466660,0.0,1121737,Indie,Mixed,
965200,0.0,1121116,Indie,Very Positive,
1089090,39.99,1120874,AA,Very Positive,
250180,7.99,1117336,Indie,Very Positive,
1629520,14.99,1112349,Indie,Very Positive,
329050,24.99,1112315,AAA,Very Positive,
2909110,6.99,1112090,Indie,Very Positive,
2674810,0.0,1111214,AAA,Very Positive,
2066020,9.99,1108271,Indie,Very Positive,
2695940,4.99,1106921,Indie,Very Positive,
585420,24.99,1104725,Indie,Very Positive,
234670,19.99,1102413,AA,Very Positive,
429790,0.0,1101644,Indie,Very Positive,
2700,0.0,1100158,Hobbyist,Very Positive,
1127400,9.99,1099469,Indie,Overwhelmingly Positive,
2437170,0.0,1096512,AA,Mixed,
302590,0.0,1096407,Hobbyist,Very Positive,
311560,19.99,1095851,AAA,Very Positive,
589290,19.99,1093509,Indie,Very Positive,
292120,15.99,1093138,AA,Mostly Positive,
1267910,9.99,1092343,AA,Very Positive,
1627720,59.99,1092029,AA,Very Positive,
10150,19.99,1090016,AAA,Very Positive,
1778820,69.99,1089955,AAA,Mixed,
221680,9.99,1089291,AAA,Very Positive,
311340,19.99,1088292,AAA,Very Positive,
323470,39.99,1086300,AA,Very Positive,
778700,0.0,1085906,Hobbyist,Very Positive,
1836450,0.0,1085336,AAA,Very Positive,
979690,29.99,1084802,AA,Mostly Positive,
1361000,9.99,1084286,Indie,Mostly Positive,
212160,0.0,1083503,Hobbyist,Mixed,
248610,19.99,1083230,Indie,Very Positive,
1703340,24.99,1082775,Indie,Very Positive,
278080,49.99,1081714,AA,Very Positive,
397950,14.99,1078977,AA,Very Positive,
285920,24.99,1075739,Indie,Very Positive,
1041320,0.0,1074297,Indie,Mixed,
294860,19.99,1073509,AAA,Very Positive,
879160,0.0,1073380,AA,Mostly Positive,
1170970,0.0,1070543,Indie,Very Positive,
1549970,29.99,1070521,Indie,Very Positive,
428690,19.99,1069786,Indie,Mostly Positive,
260230,14.99,1068288,AAA,Overwhelmingly Positive,
332310,29.99,1066158,AA,Mostly Positive,
283640,17.99,1064348,Indie,Very Positive,
427290,39.99,1061682,AAA,Mostly Positive,
2406770,33.32,1060232,Indie,Mostly Positive,
2232840,0.0,1057280,Indie,Mixed,
2808930,0.0,1055850,Indie,Mixed,
1528080,0.0,1055289,Indie,Very Positive,
313340,0.99,1053859,Indie,Very Positive,
1369630,24.99,1053670,Indie,Very Positive,
383980,29.99,1053387,Indie,Overwhelmingly Positive,
57300,19.99,1052130,Indie,Overwhelmingly Positive,
1671200,0.0,1050253,Indie,Mostly Positive,
2933620,69.99,1048942,AAA,Mixed,
769560,0.0,1046919,Indie,Very Positive,
329430,19.99,1045693,AAA,Very Positive,
365450,9.99,1044790,Indie,Very Positive,
626690,39.99,1044193,AA,Mostly Positive,
1044720,29.99,1042297,AA,Very Positive,
1432860,24.99,1041518,Indie,Very Positive,
573090,24.99,1040363,Indie,Very Positive,
1253920,24.99,1039211,Indie,Very Positive,
413420,19.99,1036697,AA,Overwhelmingly Positive,
9480,9.99,1035436,AAA,Mostly Positive,
257350,19.99,1034700,Indie,Very Positive,
298610,0.0,1033903,AAA,Mixed,
209650,59.99,1031984,AAA,Mixed,
690830,34.99,1030812,Indie,Very Positive,
313160,12.99,1030550,AA,Very Positive,
799960,0.0,1029829,Indie,Very Positive,
429050,14.99,1029087,Indie,Mostly Positive,
606880,34.99,1018796,AAA,Mostly Positive,
